Row ID,OrderID,OrderDate,ShipDate,OrderPriority,ShipMode,CustomerName,Segment,City,State,Region,Product ID,Category,Sub-Category,ProductName,ProductContainer,Sales,Quantity,Discount,Profit,ShippingCost
1109,IN-2013-63633,30-08-2022,05-09-2022,Medium,Regular Air,David Flashing,Consumer,Lucknow,Uttar Pradesh,North,OFF-PA-10004815,Office Supplies,Paper,"Xerox Note Cards, Premium",Wrap Bag,79.11,3,0,23.67,7.54
1110,IN-2013-54736,31-05-2022,05-06-2022,Medium,Regular Air,Sam Craven,Consumer,Patna,Bihar,East,OFF-PA-10000127,Office Supplies,Paper,"SanDisk Parchment Paper, Multicolor",Wrap Bag,54.36,3,0,20.07,4.72
1111,IN-2011-12890,21-06-2020,25-06-2020,Low,Regular Air,Carol Triggs,Consumer,Bharatpur,Rajasthan,North,OFF-PA-10003654,Office Supplies,Paper,"SanDisk Memo Slips, Recycled",Wrap Bag,50.67,3,0,10.62,3.35
1112,IN-2014-67959,16-05-2023,22-05-2023,Medium,Regular Air,Sarah Jordon,Consumer,Agartala,Tripura,East,OFF-PA-10002618,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",Wrap Bag,45.45,3,0,14.04,1.43
1113,IN-2013-59006,15-05-2022,20-05-2022,Critical,Regular Air,Sung Chung,Consumer,Bhatpara,West Bengal,East,OFF-AP-10001621,Office Supplies,Appliances,"Cuisinart Blender, Silver",Large Box,203.22,3,0,46.71,23.18
1114,IN-2012-63759,01-12-2021,07-12-2021,Critical,Delivery Truck,Chuck Sachs,Consumer,Aligarh,Uttar Pradesh,North,OFF-AP-10001621,Office Supplies,Appliances,"Cuisinart Blender, Silver",Large Box,203.22,3,0,46.71,15.23
1115,IN-2012-74168,20-10-2021,24-10-2021,Low,Regular Air,Jessica Myrick,Consumer,Thane,Maharashtra,West,OFF-AP-10004972,Office Supplies,Appliances,"Breville Coffee Grinder, Red",Large Box,185.58,3,0,59.31,12.34
1116,IN-2012-28528,01-10-2021,07-10-2021,Low,Regular Air,Cynthia Arntzen,Consumer,Delhi,Delhi,North,OFF-AP-10001254,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Red",Large Box,211.41,3,0,82.44,12.12
1117,IN-2012-48317,17-08-2021,22-08-2021,Low,Delivery Truck,Muhammed Lee,Consumer,Delhi,Delhi,North,OFF-AP-10000490,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Silver",Large Box,130.23,3,0,32.49,10.31
1118,IN-2014-39693,17-11-2023,22-11-2023,Critical,Regular Air,Chris McAfee,Consumer,Nagpur,Maharashtra,West,OFF-AP-10000935,Office Supplies,Appliances,"Cuisinart Toaster, White",Large Box,154.8,3,0,17.01,7.03
1119,ID-2011-45272,13-06-2020,19-06-2020,Critical,Regular Air,Tracy Zic,Consumer,Mumbai,Maharashtra,West,OFF-PA-10000776,Office Supplies,Paper,"Xerox Cards & Envelopes, Premium",Wrap Bag,67.46,3,0,4.1,4.6
1120,ID-2013-11777,19-12-2022,26-12-2022,Critical,Delivery Truck,Philip Fox,Consumer,Mumbai,Maharashtra,West,OFF-AR-10001770,Office Supplies,Art,"Binney & Smith Markers, Water Color",Small Box,40.91,3,0,6.62,4.33
1121,IN-2012-45979,03-10-2021,09-10-2021,Critical,Regular Air,Philip Fox,Consumer,Lucknow,Uttar Pradesh,North,OFF-EN-10004053,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, with clear poly window",Medium Box,123.72,4,0,33.36,7.45
1122,IN-2012-43291,27-11-2021,03-12-2021,High,Regular Air,Giulietta Baptist,Small Business,Bilaspur,Chhattisgarh,Central,OFF-FA-10004447,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",Jumbo Drum,66.84,4,0,21.96,4.22
1123,IN-2012-57424,15-12-2021,19-12-2021,High,Regular Air,Robert Waldorf,Small Business,Bhatinda,Punjab,North,OFF-AP-10004295,Office Supplies,Appliances,"Cuisinart Refrigerator, Silver",Large Box,1987.32,4,0,298.08,191.29
1124,IN-2014-64501,29-12-2023,02-01-2023,Not Specified,Regular Air,Tim Brockman,Small Business,Kanpur,Uttar Pradesh,North,OFF-AP-10002057,Office Supplies,Appliances,"Breville Coffee Grinder, Black",Large Box,245.16,4,0,73.44,15.13
1125,IN-2013-58873,06-08-2022,10-08-2022,Low,Regular Air,Keith Herrera,Small Business,Patiala,Punjab,North,OFF-SU-10002448,Office Supplies,Supplies,"Stiletto Trimmer, High Speed",Wrap Bag,171,4,0,32.4,13.54
1126,IN-2011-24769,05-09-2020,11-09-2020,Low,Regular Air,Jessica Myrick,Small Business,Solapur,Maharashtra,West,OFF-SU-10002709,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",Wrap Bag,118.2,4,0,48.36,6.91
1127,IN-2014-31622,21-04-2023,25-04-2023,Not Specified,Regular Air,Sonia Sunley,Small Business,Gorakhpur,Uttar Pradesh,North,OFF-SU-10000484,Office Supplies,Supplies,"Kleencut Ruler, High Speed",Wrap Bag,54.24,4,0,15.72,4.3
1128,IN-2013-55604,05-08-2022,09-08-2022,Not Specified,Express Air,Astrea Jones,Small Business,Ambattur,Tamil Nadu,South,OFF-SU-10002909,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip",Wrap Bag,64.2,4,0,5.04,2.13
1129,IN-2013-58747,07-02-2022,11-02-2022,Not Specified,Regular Air,Lena Radford,Small Business,Gorakhpur,Uttar Pradesh,North,OFF-AR-10003774,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent",Small Box,182.76,4,0,74.88,7.39
1130,IN-2014-39546,27-11-2023,01-12-2023,High,Regular Air,Christina Anderson,Small Business,Agra,Uttar Pradesh,North,OFF-AR-10002400,Office Supplies,Art,"Boston Highlighters, Water Color",Small Box,88.2,4,0,6.96,7.21
1131,IN-2012-52496,10-09-2021,17-09-2021,High,Regular Air,Lisa DeCherney,Small Business,Ranchi,Jharkhand,East,OFF-ST-10003203,Office Supplies,Storage,"Eldon Lockers, Wire Frame",Small Box,787.92,4,0,338.76,55.42
1132,IN-2012-35668,09-05-2021,14-05-2021,Critical,Delivery Truck,Sean O'Donnell,Small Business,Dewas,Madhya Pradesh,Central,OFF-ST-10004226,Office Supplies,Storage,"Fellowes File Cart, Blue",Small Box,549.24,4,0,252.6,28.98
1133,IN-2012-43165,24-01-2021,30-01-2021,Low,Regular Air,Magdelene Morse,Small Business,Puducherry,Puducherry,South,OFF-ST-10002240,Office Supplies,Storage,"Fellowes Shelving, Blue",Small Box,231.36,4,0,64.68,12.57
1134,IN-2013-65075,23-03-2022,27-03-2022,Not Specified,Regular Air,Gary Zandusky,Small Business,Ludhiana,Punjab,North,OFF-ST-10004382,Office Supplies,Storage,"Tenex Folders, Industrial",Small Box,94.8,4,0,19.8,5.41
1135,IN-2014-41723,07-08-2023,12-08-2023,Not Specified,Delivery Truck,Ivan Liston,Small Business,Bhilai,Chhattisgarh,Central,OFF-BI-10004651,Office Supplies,Binders,"Cardinal Binding Machine, Clear",Small Box,196.92,4,0,90.48,13.96
1136,IN-2014-24622,22-10-2023,28-10-2023,Not Specified,Regular Air,Michael Moore,Small Business,Bijapur,Karnataka,South,OFF-BI-10003025,Office Supplies,Binders,"Cardinal Binding Machine, Durable",Small Box,205.08,4,0,36.84,13.11
1137,IN-2013-59867,11-09-2022,16-09-2022,Not Specified,Delivery Truck,Emily Phan,Small Business,Jamshedpur,Jharkhand,East,OFF-BI-10004181,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",Small Box,109.32,4,0,12,11.4
1138,IN-2011-24769,05-09-2020,11-09-2020,Not Specified,Regular Air,Jessica Myrick,Small Business,Solapur,Maharashtra,West,OFF-BI-10004369,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",Small Box,29.4,4,0,10.56,1.9
1139,IN-2014-65992,18-11-2023,22-11-2023,High,Regular Air,Corey-Lock,Consumer,Bangalore,Karnataka,South,OFF-BI-10000561,Office Supplies,Binders,"Acco Binding Machine, Durable",Small Box,262.95,5,0,110.4,26.24
1140,IN-2013-51502,09-12-2022,14-12-2022,Critical,Delivery Truck,Christopher Conant,Consumer,Raipur,Chhattisgarh,Central,OFF-BI-10000089,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",Small Box,141.75,5,0,69.45,7.79
1141,IN-2014-69205,13-08-2023,19-08-2023,Critical,Regular Air,Lena Creighton,Consumer,Guwahati,Assam,East,OFF-BI-10002594,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",Small Box,61.8,5,0,26.55,4.21
1142,IN-2013-46252,01-05-2022,05-05-2022,Critical,Regular Air,Zuschuss Carroll,Consumer,Tiruppur,Tamil Nadu,South,OFF-BI-10001808,Office Supplies,Binders,"Ibico Index Tab, Clear",Small Box,44.55,5,0,1.2,2.09
1143,IN-2013-58747,07-02-2022,11-02-2022,High,Delivery Truck,Lena Radford,Consumer,Gorakhpur,Uttar Pradesh,North,OFF-BI-10001659,Office Supplies,Binders,"Cardinal Index Tab, Clear",Small Box,36.3,5,0,6.45,0.29
1144,IN-2014-19967,12-08-2023,16-08-2023,High,Express Air,Craig Carroll,Consumer,Visakhapatnam,Andhra Pradesh,South,OFF-ST-10000344,Office Supplies,Storage,"Fellowes Box, Industrial",Small Box,100.8,5,0,27.15,3.73
1145,IN-2011-43109,27-09-2020,03-10-2020,High,Regular Air,William Brown,Consumer,Amravati,Maharashtra,West,OFF-ST-10000351,Office Supplies,Storage,"Smead Shelving, Wire Frame",Small Box,240,5,0,2.4,1.36
1146,IN-2013-12092,07-05-2022,13-05-2022,Low,Regular Air,Jim Karlsson,Consumer,Visakhapatnam,Andhra Pradesh,South,OFF-EN-10000871,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50",Medium Box,225.6,5,0,58.65,19.98
1147,IN-2013-46252,01-05-2022,05-05-2022,Low,Express Air,Zuschuss Carroll,Consumer,Tiruppur,Tamil Nadu,South,OFF-EN-10002464,Office Supplies,Envelopes,"Cameo Peel and Seal, Security-Tint",Medium Box,117,5,0,22.2,8.79
1148,IN-2012-42367,25-06-2021,30-06-2021,High,Regular Air,Lena Hernandez,Consumer,Agra,Uttar Pradesh,North,OFF-EN-10003413,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, with clear poly window",Medium Box,249.9,5,0,72.45,8.7
1149,IN-2013-10097,14-08-2022,18-08-2022,Not Specified,Regular Air,Caroline Jumper,Consumer,Ghaziabad,Uttar Pradesh,North,OFF-EN-10004892,Office Supplies,Envelopes,"Ames Manila Envelope, with clear poly window",Medium Box,141.15,5,0,57.75,8.28
1150,IN-2014-45426,07-04-2023,11-04-2023,Not Specified,Regular Air,Lisa DeCherney,Consumer,Kukatpalli,Telangana,South,OFF-EN-10001975,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",Medium Box,82.2,5,0,10.65,7.87
1151,IN-2012-74168,20-10-2021,24-10-2021,Medium,Regular Air,Jessica Myrick,Consumer,Thane,Maharashtra,West,OFF-EN-10001975,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",Medium Box,82.2,5,0,10.65,5.74
1152,IN-2012-55485,03-05-2021,09-05-2021,Not Specified,Regular Air,Andrew Roberts,Consumer,Chennai,Tamil Nadu,South,OFF-EN-10001977,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",Medium Box,78.75,5,0,17.25,4.49
1153,IN-2013-55772,13-09-2022,19-09-2022,Not Specified,Regular Air,Tamara Manning,Consumer,Fatehpur,Rajasthan,North,OFF-EN-10000428,Office Supplies,Envelopes,"Cameo Clasp Envelope, with clear poly window",Medium Box,65.25,5,0,5.1,4.09
1154,IN-2014-75785,20-03-2023,24-03-2023,Not Specified,Regular Air,Kelly Williams,Consumer,Meerut,Uttar Pradesh,North,OFF-EN-10000224,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",Medium Box,41.55,5,0,8.25,2.6
1155,IN-2011-18959,02-11-2020,07-11-2020,Not Specified,Delivery Truck,Cynthia Arntzen,Consumer,Satna,Madhya Pradesh,Central,OFF-LA-10002674,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set",Medium Box,66.45,5,0,3.9,4.88
1156,IN-2014-69856,17-06-2023,23-06-2023,Not Specified,Delivery Truck,Arthur Gainer,Consumer,Lucknow,Uttar Pradesh,North,OFF-LA-10002139,Office Supplies,Labels,"Novimex Color Coded Labels, Alphabetical",Medium Box,61.2,5,0,10.95,4.57
1157,IN-2014-65992,18-11-2023,22-11-2023,High,Regular Air,Corey-Lock,Consumer,Bangalore,Karnataka,South,OFF-LA-10001672,Office Supplies,Labels,"Avery Legal Exhibit Labels, Alphabetical",Medium Box,55.8,5,0,6.6,3.48
1158,IN-2012-28269,09-08-2021,14-08-2021,High,Regular Air,Nora Preis,Consumer,Patna,Bihar,East,OFF-FA-10004523,Office Supplies,Fasteners,"OIC Thumb Tacks, Bulk Pack",Jumbo Drum,70.35,5,0,18.9,5.98
1159,IN-2013-46252,01-05-2022,05-05-2022,High,Express Air,Zuschuss Carroll,Consumer,Tiruppur,Tamil Nadu,South,OFF-FA-10000697,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack",Jumbo Drum,80.1,5,0,11.1,5.89
1160,IN-2013-65950,23-08-2022,29-08-2022,Medium,Regular Air,Nora Preis,Consumer,Lucknow,Uttar Pradesh,North,OFF-FA-10003437,Office Supplies,Fasteners,"Accos Clamps, Bulk Pack",Jumbo Drum,96.9,5,0,26.1,5.18
1161,IN-2012-32882,17-08-2021,22-08-2021,Critical,Regular Air,Toby Ritter,Consumer,Kanpur,Uttar Pradesh,North,OFF-FA-10003530,Office Supplies,Fasteners,"OIC Clamps, Bulk Pack",Jumbo Drum,98.85,5,0,24.6,3.72
1162,IN-2012-73930,07-02-2021,12-02-2021,Critical,Regular Air,Christina DeMoss,Consumer,Amritsar,Punjab,North,OFF-FA-10002156,Office Supplies,Fasteners,"Advantus Push Pins, Metal",Jumbo Drum,72.75,5,0,8.7,3.63
1163,IN-2014-65992,18-11-2023,22-11-2023,Not Specified,Delivery Truck,Corey-Lock,Consumer,Bangalore,Karnataka,South,OFF-FA-10001026,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",Jumbo Drum,67.5,5,0,6.75,2.23
1164,IN-2012-22900,14-08-2021,19-08-2021,High,Delivery Truck,Tony Sayre,Consumer,Solapur,Maharashtra,West,OFF-SU-10004696,Office Supplies,Supplies,"Acme Shears, Easy Grip",Wrap Bag,257.7,5,0,25.65,21.89
1165,IN-2014-10377,08-07-2023,13-07-2023,Not Specified,Regular Air,Bruce Degenhardt,Consumer,Chennai,Tamil Nadu,South,OFF-SU-10002362,Office Supplies,Supplies,"Acme Ruler, Serrated",Wrap Bag,67.05,5,0,18,2.68
1166,IN-2014-41891,07-03-2023,11-03-2023,Low,Regular Air,Toby Gnade,Consumer,Naihati,West Bengal,East,OFF-PA-10001818,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",Wrap Bag,169.65,5,0,39,9.15
1167,IN-2011-36879,02-09-2020,07-09-2020,High,Delivery Truck,Richard Bierner,Consumer,Mangalore,Karnataka,South,OFF-PA-10000344,Office Supplies,Paper,"SanDisk Memo Slips, 8.5 x 11",Wrap Bag,105.6,5,0,52.8,7.11
1168,IN-2014-30845,22-10-2023,27-10-2023,Not Specified,Delivery Truck,MaryBeth Skach,Consumer,Jaipur,Rajasthan,North,OFF-PA-10003499,Office Supplies,Paper,"Xerox Parchment Paper, 8.5 x 11",Wrap Bag,87,5,0,40.8,6.6
1169,IN-2012-28528,01-10-2021,07-10-2021,Critical,Regular Air,Cynthia Arntzen,Consumer,Delhi,Delhi,North,OFF-PA-10004930,Office Supplies,Paper,"Xerox Note Cards, Recycled",Wrap Bag,131.4,5,0,55.05,3.58
1170,IN-2011-45041,06-05-2020,10-05-2020,Critical,Regular Air,Magdelene Morse,Consumer,Ichalkaranji,Maharashtra,West,OFF-BI-10002446,Office Supplies,Binders,"Wilson Jones Binder, Economy",Small Box,78.12,6,0,14.76,4.67
1171,IN-2013-11357,07-02-2022,11-02-2022,Critical,Regular Air,Jonathan Howell,Consumer,Bihar Sharif,Bihar,East,OFF-ST-10004382,Office Supplies,Storage,"Tenex Folders, Industrial",Small Box,142.2,6,0,29.7,10.04
1172,IN-2013-59748,14-06-2022,19-06-2022,Not Specified,Regular Air,Toby Ritter,Consumer,Durgapur,West Bengal,East,OFF-EN-10001491,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Set of 50",Medium Box,278.64,6,0,55.62,20.91
1173,IN-2012-35668,09-05-2021,14-05-2021,Not Specified,Regular Air,Sean O'Donnell,Consumer,Dewas,Madhya Pradesh,Central,OFF-EN-10000114,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",Medium Box,68.4,6,0,1.26,6.12
1174,IN-2014-21143,25-09-2023,29-09-2023,Not Specified,Regular Air,Dan Campbell,Consumer,Kanpur,Uttar Pradesh,North,OFF-LA-10004614,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set",Medium Box,43.74,6,0,11.34,3.84
1175,IN-2013-40134,28-05-2022,01-06-2022,Not Specified,Regular Air,Susan MacKendrick,Consumer,Aurangabad,Bihar,East,OFF-LA-10002107,Office Supplies,Labels,"Harbour Creations Removable Labels, Laser Printer Compatible",Medium Box,61.02,6,0,19.44,2.11
1176,IN-2011-78823,15-09-2020,20-09-2020,Low,Regular Air,Max Engle,Consumer,Raipur,Chhattisgarh,Central,OFF-LA-10004114,Office Supplies,Labels,"Avery File Folder Labels, Alphabetical",Medium Box,53.64,6,0,15.48,2.09
1177,IN-2014-74224,04-06-2023,10-06-2023,Critical,Regular Air,Chad McGuire,Consumer,Kamarhati,West Bengal,East,OFF-SU-10001535,Office Supplies,Supplies,"Elite Box Cutter, High Speed",Wrap Bag,209.34,6,0,33.48,21.15
1178,IN-2012-35752,07-07-2021,12-07-2021,Low,Express Air,Olvera Toch,Consumer,Raipur,Chhattisgarh,Central,OFF-PA-10001944,Office Supplies,Paper,"SanDisk Computer Printout Paper, Premium",Wrap Bag,178.74,6,0,14.22,11.09
1179,IN-2012-34324,03-10-2021,07-10-2021,High,Regular Air,Rob Lucas,Consumer,Gorakhpur,Uttar Pradesh,North,OFF-PA-10003550,Office Supplies,Paper,"Eaton Cards & Envelopes, Recycled",Wrap Bag,270.54,6,0,40.5,5.19
1180,IN-2014-63766,22-11-2023,26-11-2023,Medium,Regular Air,Mike Kennedy,Consumer,Mangalore,Karnataka,South,OFF-BI-10003265,Office Supplies,Binders,"Wilson Jones Binder, Clear",Small Box,87.36,7,0,7.77,7.72
1181,IN-2014-54967,09-09-2023,16-09-2023,Medium,Regular Air,Kelly Williams,Consumer,Chennai,Tamil Nadu,South,OFF-BI-10002432,Office Supplies,Binders,"Ibico Binder, Recycled",Small Box,110.88,7,0,43.05,5.7
1182,IN-2013-65075,23-03-2022,27-03-2022,Not Specified,Regular Air,Gary Zandusky,Consumer,Ludhiana,Punjab,North,OFF-AR-10004068,Office Supplies,Art,"Boston Markers, Fluorescent",Small Box,193.41,7,0,85.05,12.03
1183,IN-2013-67014,08-11-2022,13-11-2022,Medium,Delivery Truck,Janet Lee,Consumer,Rajkot,Gujarat,West,OFF-FA-10001596,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",Jumbo Drum,130.62,7,0,10.29,1
1184,IN-2012-63759,01-12-2021,07-12-2021,Low,Express Air,Chuck Sachs,Consumer,Aligarh,Uttar Pradesh,North,OFF-SU-10003834,Office Supplies,Supplies,"Stiletto Shears, High Speed",Wrap Bag,336.63,7,0,127.89,12.13
1185,IN-2013-64956,23-07-2022,29-07-2022,Medium,Regular Air,Richard Bierner,Consumer,Jaipur,Rajasthan,North,OFF-PA-10003332,Office Supplies,Paper,"Xerox Cards & Envelopes, Recycled",Wrap Bag,314.16,7,0,94.08,22.66
1186,IN-2013-59748,14-06-2022,19-06-2022,Medium,Regular Air,Toby Ritter,Consumer,Durgapur,West Bengal,East,OFF-PA-10003805,Office Supplies,Paper,"Eaton Note Cards, Multicolor",Wrap Bag,215.04,7,0,53.76,20.39
1187,IN-2014-54694,01-12-2023,05-12-2023,Medium,Regular Air,Harry Greene,Consumer,Rajkot,Gujarat,West,OFF-PA-10004946,Office Supplies,Paper,"SanDisk Note Cards, Multicolor",Wrap Bag,237.72,7,0,52.29,16.17
1188,IN-2013-76296,26-09-2022,30-09-2022,Medium,Regular Air,Sheri Gordon,Consumer,Kota,Rajasthan,West,OFF-AP-10002371,Office Supplies,Appliances,"KitchenAid Blender, Silver",Large Box,691.95,7,0,297.36,41.54
1189,IN-2014-65992,18-11-2023,22-11-2023,Low,Regular Air,Corey-Lock,Consumer,Bangalore,Karnataka,South,OFF-EN-10000699,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",Medium Box,379.44,8,0,174.48,34.72
1190,IN-2014-52272,17-10-2023,23-10-2023,Not Specified,Regular Air,Bryan Davis,Consumer,Bijapur,Karnataka,South,OFF-EN-10004473,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window",Medium Box,389.28,8,0,19.44,17.72
1191,IN-2012-22900,14-08-2021,19-08-2021,Low,Regular Air,Tony Sayre,Consumer,Solapur,Maharashtra,West,OFF-LA-10003132,Office Supplies,Labels,"Hon File Folder Labels, Adjustable",Medium Box,52.32,8,0,14.64,2.44
1192,IN-2014-31622,21-04-2023,25-04-2023,Low,Regular Air,Sonia Sunley,Consumer,Gorakhpur,Uttar Pradesh,North,OFF-PA-10001835,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",Wrap Bag,271.44,8,0,0,7.05
1193,IN-2012-55618,12-12-2021,18-12-2021,Low,Regular Air,Maureen Gnade,Consumer,Belgaum,Karnataka,South,OFF-PA-10004268,Office Supplies,Paper,"SanDisk Note Cards, 8.5 x 11",Wrap Bag,237.84,8,0,16.56,4.72
1194,ID-2014-52923,05-05-2023,11-05-2023,High,Regular Air,Brian Derr,Consumer,Mumbai,Maharashtra,West,OFF-LA-10001803,Office Supplies,Labels,"Avery Legal Exhibit Labels, Adjustable",Medium Box,36.96,8,0,27.36,2.41
1195,IN-2014-61211,18-08-2023,23-08-2023,Low,Regular Air,Giulietta Weimer,Consumer,Gulbarga,Karnataka,South,OFF-EN-10002985,Office Supplies,Envelopes,"Cameo Peel and Seal, Recycled",Medium Box,178.2,9,0,21.33,10.32
1196,IN-2013-21192,30-08-2022,05-09-2022,High,Regular Air,Lena Hernandez,Consumer,Mirzapur,Uttar Pradesh,North,OFF-SU-10004077,Office Supplies,Supplies,"Acme Letter Opener, Easy Grip",Wrap Bag,286.47,9,0,117.45,16.84
1197,IN-2012-29130,16-06-2021,22-06-2021,High,Express Air,Jocasta Rupert,Consumer,Kollam,Kerala,South,OFF-AP-10003275,Office Supplies,Appliances,"KitchenAid Microwave, Silver",Large Box,2799.63,9,0,391.77,265.46
1198,IN-2014-61414,16-01-2023,23-01-2023,Critical,Regular Air,Jennifer Jackson,Consumer,Kolhapur,Maharashtra,West,OFF-LA-10000244,Office Supplies,Labels,"Hon Legal Exhibit Labels, Alphabetical",Medium Box,106.8,10,0,35.1,3.79
1199,IN-2011-39392,30-03-2020,06-04-2020,Critical,Regular Air,Guy Thornton,Consumer,Ajmer,Rajasthan,North,OFF-FA-10003745,Office Supplies,Fasteners,"Accos Rubber Bands, Metal",Jumbo Drum,218.4,13,0,69.81,14.14
1200,IN-2013-52972,31-12-2022,04-01-2023,Critical,Regular Air,Brian DeCherney,Consumer,Malegaon,Maharashtra,West,OFF-PA-10001258,Office Supplies,Paper,"Green Bar Cards & Envelopes, Multicolor",Wrap Bag,498,10,0,44.7,41.18
1201,IN-2014-46777,25-01-2023,29-01-2023,Critical,Delivery Truck,Katherine Ducich,Consumer,Surat,Gujarat,West,OFF-PA-10003455,Office Supplies,Paper,"Green Bar Memo Slips, Recycled",Wrap Bag,185.46,11,0,59.07,19.42
1202,IN-2013-61127,21-12-2022,26-12-2022,Critical,Delivery Truck,Ken Black,Corporate,Puducherry,Puducherry,South,OFF-FA-10000838,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",Jumbo Drum,118.2,10,0,0.9,11.26
1203,IN-2014-29074,07-11-2023,12-11-2023,Low,Regular Air,Chris Selesnick,Corporate,Ajmer,Rajasthan,North,OFF-PA-10001979,Office Supplies,Paper,"Enermax Message Books, Premium",Wrap Bag,315,14,0,91.14,25.92
1204,IN-2013-71774,08-05-2022,13-05-2022,Low,Regular Air,Ann Chong,Corporate,Barasat,West Bengal,East,OFF-PA-10001006,Office Supplies,Paper,"Eaton Message Books, Recycled",Wrap Bag,204.9,10,0,85.8,9.63
1205,IN-2013-28297,24-05-2022,30-05-2022,Low,Regular Air,Bill Overfelt,Corporate,Bangalore,Karnataka,South,OFF-PA-10004613,Office Supplies,Paper,"Green Bar Note Cards, Premium",Wrap Bag,417.06,14,0,45.78,2.49
1206,IN-2014-55471,12-09-2023,16-09-2023,High,Regular Air,Greg Maxwell,Corporate,Fatehpur,Rajasthan,North,OFF-LA-10003973,Office Supplies,Labels,"Hon Removable Labels, Laser Printer Compatible",Medium Box,90.72,9,0,16.2,5.04
